step,loss_conf_fat,loss_pred_conf,loss_pred_mode,confidence_level,fatigue_level,predicted_confidence,mode_error
4811,0.000001,0.000000,0.320483,0.9999,0.7271,0.9999,0
4812,0.000004,0.000000,0.314818,0.9997,0.7232,0.9997,0
4813,0.000005,0.000000,0.320469,0.9999,0.7313,0.9999,0
4814,0.000007,0.000000,0.314811,0.9998,0.7264,0.9997,0
4815,0.000009,0.000000,0.314819,0.9998,0.7296,0.9997,0
4816,0.000000,0.000000,0.314813,0.9998,0.7289,0.9997,0
4817,0.000000,0.000000,0.314813,0.9998,0.7277,0.9997,0
4818,0.000000,0.000000,0.314813,0.9997,0.7268,0.9997,0
4819,0.000000,0.000000,0.314813,0.9997,0.7258,0.9997,0
4820,0.000000,0.000000,0.314812,0.9997,0.7249,0.9997,0
4821,0.000000,0.000000,0.314811,0.9997,0.7239,0.9997,0
4822,0.000000,0.000000,0.314809,0.9997,0.7230,0.9997,0
4823,0.000002,0.000000,0.320440,0.9999,0.7261,0.9999,0
4824,0.000002,0.000000,0.314802,0.9997,0.7231,0.9997,0
4825,0.000002,0.000000,0.320430,0.9999,0.7300,0.9999,0
4826,0.000003,0.000000,0.314796,0.9998,0.7265,0.9997,0
4827,0.000007,0.000000,0.314801,0.9998,0.7291,0.9997,0
4828,0.000000,0.000000,0.314797,0.9998,0.7283,0.9997,0
4829,0.000000,0.000000,0.314797,0.9998,0.7272,0.9997,0
4830,0.000000,0.000000,0.314798,0.9997,0.7262,0.9997,0
4831,0.000000,0.000000,0.314797,0.9997,0.7253,0.9997,0
4832,0.000000,0.000000,0.314797,0.9997,0.7243,0.9997,0
4833,0.000000,0.000000,0.314796,0.9997,0.7234,0.9997,0
4834,0.000002,0.000000,0.320385,0.9999,0.7260,0.9999,0
4835,0.000001,0.000000,0.314790,0.9997,0.7239,0.9997,0
4836,0.000005,0.000000,0.314793,0.9997,0.7260,0.9997,0
4837,0.000000,0.000000,0.314788,0.9997,0.7251,0.9997,0
4838,0.000000,0.000000,0.314788,0.9997,0.7240,0.9997,0
4839,0.000000,0.000000,0.314788,0.9997,0.7231,0.9997,0
4840,0.000000,0.000000,0.320364,0.9999,0.7271,0.9999,0
4841,0.000007,0.000000,0.314780,0.9997,0.7224,0.9997,0
4842,0.000007,0.000000,0.320342,0.9999,0.7312,0.9999,0
4843,0.000010,0.000000,0.314775,0.9998,0.7257,0.9997,0
4844,0.000010,0.000000,0.314784,0.9998,0.7292,0.9997,0
4845,0.000000,0.000000,0.314778,0.9998,0.7285,0.9997,0
4846,0.000000,0.000000,0.314779,0.9998,0.7273,0.9997,0
4847,0.000000,0.000000,0.314780,0.9998,0.7264,0.9997,0
4848,0.000000,0.000000,0.314780,0.9997,0.7254,0.9997,0
4849,0.000000,0.000000,0.314779,0.9997,0.7245,0.9997,0
4850,0.000000,0.000000,0.314779,0.9997,0.7235,0.9997,0
4851,0.000003,0.000000,0.320286,0.9999,0.7260,0.9999,0
4852,0.000000,0.000000,0.314774,0.9997,0.7243,0.9997,0
4853,0.000004,0.000000,0.314775,0.9998,0.7262,0.9997,0
4854,0.000000,0.000000,0.314771,0.9997,0.7253,0.9997,0
4855,0.000000,0.000000,0.314771,0.9997,0.7242,0.9997,0
4856,0.000000,0.000000,0.314771,0.9997,0.7232,0.9997,0
4857,0.000001,0.000000,0.320265,0.9999,0.7268,0.9999,0
4858,0.000004,0.000000,0.314764,0.9997,0.7230,0.9997,0
4859,0.000005,0.000000,0.320246,0.9999,0.7310,0.9999,0
4860,0.000007,0.000000,0.314759,0.9998,0.7262,0.9997,0
4861,0.000009,0.000000,0.314766,0.9998,0.7293,0.9997,0
4862,0.000000,0.000000,0.314761,0.9998,0.7286,0.9997,0
4863,0.000000,0.000000,0.314762,0.9998,0.7275,0.9997,0
4864,0.000000,0.000000,0.314762,0.9998,0.7265,0.9997,0
4865,0.000000,0.000000,0.314762,0.9998,0.7256,0.9997,0
4866,0.000000,0.000000,0.314762,0.9997,0.7246,0.9997,0
4867,0.000000,0.000000,0.314761,0.9997,0.7237,0.9997,0
4868,0.000002,0.000000,0.320200,0.9999,0.7266,0.9999,0
4869,0.000001,0.000000,0.314755,0.9997,0.7239,0.9997,0
4870,0.000006,0.000000,0.314758,0.9998,0.7263,0.9997,0
4871,0.000000,0.000000,0.314753,0.9998,0.7254,0.9997,0
4872,0.000000,0.000000,0.314753,0.9997,0.7243,0.9997,0
4873,0.000000,0.000000,0.314752,0.9997,0.7234,0.9997,0
4874,0.000000,0.000000,0.320180,0.9999,0.7274,0.9999,0
4875,0.000006,0.000000,0.314745,0.9997,0.7227,0.9997,0
4876,0.000007,0.000000,0.320158,0.9999,0.7314,0.9999,0
4877,0.000009,0.000000,0.314740,0.9998,0.7261,0.9997,0
4878,0.000010,0.000000,0.314748,0.9998,0.7295,0.9997,0
4879,0.000000,0.000000,0.314743,0.9998,0.7288,0.9997,0
4880,0.000000,0.000000,0.314744,0.9998,0.7276,0.9997,0
4881,0.000000,0.000000,0.314744,0.9998,0.7267,0.9997,0
4882,0.000000,0.000000,0.314744,0.9998,0.7257,0.9997,0
4883,0.000000,0.000000,0.314744,0.9998,0.7248,0.9997,0
4884,0.000000,0.000000,0.314743,0.9997,0.7238,0.9997,0
4885,0.000000,0.000000,0.314742,0.9997,0.7229,0.9997,0
4886,0.000004,0.000000,0.320110,0.9999,0.7250,0.9999,0
4887,0.000000,0.000000,0.314737,0.9997,0.7239,0.9997,0
4888,0.000004,0.000000,0.314737,0.9998,0.7255,0.9997,0
4889,0.000000,0.000000,0.314733,0.9998,0.7246,0.9997,0
4890,0.000000,0.000000,0.314733,0.9997,0.7235,0.9997,0
4891,0.000001,0.000000,0.320101,0.9999,0.7269,0.9999,0
4892,0.000003,0.000000,0.314727,0.9998,0.7234,0.9997,0
4893,0.000004,0.000000,0.320085,0.9999,0.7312,0.9999,0
4894,0.000007,0.000000,0.314721,0.9998,0.7265,0.9997,0
4895,0.000009,0.000000,0.314728,0.9998,0.7296,0.9997,0
4896,0.000000,0.000000,0.314724,0.9998,0.7289,0.9997,0
4897,0.000000,0.000000,0.314724,0.9998,0.7277,0.9997,0
4898,0.000000,0.000000,0.314725,0.9998,0.7268,0.9997,0
4899,0.000000,0.000000,0.314725,0.9998,0.7258,0.9997,0
4900,0.000000,0.000000,0.314725,0.9998,0.7249,0.9997,0
4901,0.000000,0.000000,0.314724,0.9998,0.7239,0.9997,0
4902,0.000000,0.000000,0.314723,0.9997,0.7230,0.9997,0
4903,0.000001,0.000000,0.320027,0.9999,0.7265,0.9999,0
4904,0.000004,0.000000,0.314716,0.9997,0.7228,0.9997,0
4905,0.000004,0.000000,0.320015,0.9999,0.7304,0.9999,0
4906,0.000005,0.000000,0.314710,0.9998,0.7262,0.9997,0
4907,0.000008,0.000000,0.314716,0.9998,0.7291,0.9997,0
4908,0.000000,0.000000,0.314712,0.9998,0.7284,0.9997,0
4909,0.000000,0.000000,0.314712,0.9998,0.7272,0.9997,0
4910,0.000000,0.000000,0.314712,0.9998,0.7262,0.9997,0
4911,0.000000,0.000000,0.314712,0.9998,0.7253,0.9997,0
4912,0.000000,0.000000,0.314711,0.9998,0.7244,0.9997,0
4913,0.000000,0.000000,0.314710,0.9998,0.7234,0.9997,0
4914,0.000004,0.000000,0.319982,0.9999,0.7256,0.9999,0
4915,0.000000,0.000000,0.314705,0.9998,0.7243,0.9997,0
4916,0.000004,0.000000,0.314706,0.9998,0.7261,0.9997,0
4917,0.000000,0.000000,0.314702,0.9998,0.7251,0.9997,0
4918,0.000000,0.000000,0.314702,0.9998,0.7241,0.9997,0
4919,0.000000,0.000000,0.314701,0.9998,0.7231,0.9997,0
4920,0.000001,0.000000,0.319971,0.9999,0.7268,0.9999,0
4921,0.000005,0.000000,0.314694,0.9998,0.7227,0.9997,0
4922,0.000006,0.000000,0.319952,0.9999,0.7310,0.9999,0
4923,0.000008,0.000000,0.314689,0.9998,0.7259,0.9997,0
4924,0.000009,0.000000,0.314697,0.9998,0.7292,0.9997,0
4925,0.000000,0.000000,0.314692,0.9998,0.7285,0.9997,0
4926,0.000000,0.000000,0.314693,0.9998,0.7273,0.9997,0
4927,0.000000,0.000000,0.314694,0.9998,0.7264,0.9997,0
4928,0.000000,0.000000,0.314694,0.9998,0.7254,0.9997,0
4929,0.000000,0.000000,0.314694,0.9998,0.7245,0.9997,0
4930,0.000000,0.000000,0.314693,0.9998,0.7235,0.9997,0
4931,0.000002,0.000000,0.319896,0.9999,0.7265,0.9999,0
4932,0.000001,0.000000,0.314688,0.9998,0.7238,0.9997,0
4933,0.000006,0.000000,0.314691,0.9998,0.7262,0.9997,0
4934,0.000000,0.000000,0.314686,0.9998,0.7253,0.9997,0
4935,0.000000,0.000000,0.314686,0.9998,0.7242,0.9997,0
4936,0.000000,0.000000,0.314686,0.9998,0.7232,0.9997,0
4937,0.000000,0.000000,0.319875,0.9999,0.7272,0.9999,0
4938,0.000006,0.000000,0.314679,0.9998,0.7226,0.9997,0
4939,0.000007,0.000000,0.319859,0.9999,0.7312,0.9999,0
4940,0.000009,0.000000,0.314674,0.9998,0.7260,0.9997,0
4941,0.000010,0.000000,0.314682,0.9998,0.7294,0.9997,0
4942,0.000000,0.000000,0.314677,0.9998,0.7287,0.9997,0
4943,0.000000,0.000000,0.314677,0.9998,0.7275,0.9997,0
4944,0.000000,0.000000,0.314678,0.9998,0.7265,0.9997,0
4945,0.000000,0.000000,0.314678,0.9998,0.7256,0.9997,0
4946,0.000000,0.000000,0.314677,0.9998,0.7246,0.9997,0
4947,0.000000,0.000000,0.314677,0.9998,0.7237,0.9997,0
4948,0.000003,0.000000,0.319813,0.9999,0.7260,0.9999,0
4949,0.000000,0.000000,0.314672,0.9998,0.7246,0.9997,0
4950,0.000004,0.000000,0.314673,0.9998,0.7264,0.9997,0
4951,0.000000,0.000000,0.314669,0.9998,0.7254,0.9997,0
4952,0.000000,0.000000,0.314669,0.9998,0.7243,0.9997,0
4953,0.000000,0.000000,0.314668,0.9998,0.7234,0.9997,0
4954,0.000001,0.000000,0.319794,0.9999,0.7269,0.9999,0
4955,0.000004,0.000000,0.314663,0.9998,0.7232,0.9997,0
4956,0.000005,0.000000,0.319775,0.9999,0.7311,0.9999,0
4957,0.000007,0.000000,0.314657,0.9998,0.7263,0.9997,0
4958,0.000009,0.000000,0.314664,0.9998,0.7295,0.9997,0
4959,0.000000,0.000000,0.314660,0.9998,0.7288,0.9997,0
4960,0.000000,0.000000,0.314660,0.9998,0.7276,0.9997,0
4961,0.000000,0.000000,0.314661,0.9998,0.7267,0.9997,0
4962,0.000000,0.000000,0.314661,0.9998,0.7257,0.9997,0
4963,0.000000,0.000000,0.314661,0.9998,0.7248,0.9997,0
4964,0.000000,0.000000,0.314660,0.9998,0.7238,0.9997,0
4965,0.000000,0.000000,0.314659,0.9998,0.7229,0.9997,0
4966,0.000002,0.000000,0.319729,0.9999,0.7259,0.9999,0
4967,0.000002,0.000000,0.314653,0.9998,0.7231,0.9997,0
4968,0.000002,0.000000,0.319720,0.9999,0.7299,0.9999,0
4969,0.000003,0.000000,0.314646,0.9998,0.7265,0.9997,0
4970,0.000007,0.000000,0.314651,0.9998,0.7290,0.9997,0
4971,0.000000,0.000000,0.314646,0.9998,0.7282,0.9997,0
4972,0.000000,0.000000,0.314646,0.9998,0.7271,0.9997,0
4973,0.000000,0.000000,0.314646,0.9998,0.7261,0.9997,0
4974,0.000000,0.000000,0.314646,0.9998,0.7252,0.9997,0
4975,0.000000,0.000000,0.314645,0.9998,0.7242,0.9997,0
4976,0.000000,0.000000,0.314644,0.9998,0.7233,0.9997,0
4977,0.000002,0.000000,0.319699,0.9999,0.7261,0.9999,0
4978,0.000001,0.000000,0.314638,0.9998,0.7237,0.9997,0
4979,0.000001,0.000000,0.319689,0.9999,0.7302,0.9999,0
4980,0.000003,0.000000,0.314633,0.9998,0.7269,0.9997,0
4981,0.000006,0.000000,0.314637,0.9998,0.7294,0.9997,0
4982,0.000000,0.000000,0.314634,0.9998,0.7286,0.9997,0
4983,0.000000,0.000000,0.314635,0.9998,0.7275,0.9997,0
4984,0.000000,0.000000,0.314635,0.9998,0.7265,0.9997,0
4985,0.000000,0.000000,0.314635,0.9998,0.7256,0.9997,0
4986,0.000000,0.000000,0.314635,0.9998,0.7246,0.9997,0
4987,0.000000,0.000000,0.314634,0.9998,0.7237,0.9997,0
4988,0.000001,0.000000,0.319641,0.9999,0.7269,0.9999,0
4989,0.000002,0.000000,0.314628,0.9998,0.7237,0.9997,0
4990,0.000003,0.000000,0.319627,0.9999,0.7309,0.9999,0
4991,0.000004,0.000000,0.314623,0.9998,0.7270,0.9997,0
4992,0.000007,0.000000,0.314629,0.9998,0.7298,0.9997,0
4993,0.000000,0.000000,0.314625,0.9998,0.7290,0.9997,0
4994,0.000000,0.000000,0.314625,0.9998,0.7279,0.9997,0
4995,0.000000,0.000000,0.314626,0.9998,0.7269,0.9997,0
4996,0.000000,0.000000,0.314626,0.9998,0.7260,0.9997,0
4997,0.000000,0.000000,0.314625,0.9998,0.7250,0.9997,0
4998,0.000000,0.000000,0.314625,0.9998,0.7241,0.9997,0
4999,0.000000,0.000000,0.314624,0.9998,0.7231,0.9997,0
5000,0.000002,0.000000,0.319583,0.9999,0.7258,0.9999,0
5001,0.000001,0.000000,0.314618,0.9998,0.7237,0.9997,0
5002,0.000001,0.000000,0.319574,0.9999,0.7300,0.9999,0
5003,0.000002,0.000000,0.314612,0.9998,0.7269,0.9997,0
5004,0.000006,0.000000,0.314616,0.9998,0.7293,0.9997,0
5005,0.000000,0.000000,0.314613,0.9998,0.7285,0.9997,0
5006,0.000000,0.000000,0.314613,0.9998,0.7273,0.9997,0
5007,0.000000,0.000000,0.314613,0.9998,0.7264,0.9997,0
5008,0.000000,0.000000,0.314613,0.9998,0.7254,0.9997,0
5009,0.000000,0.000000,0.314613,0.9998,0.7245,0.9997,0
5010,0.000000,0.000000,0.314612,0.9998,0.7235,0.9997,0
5011,0.000001,0.000000,0.319535,0.9999,0.7269,0.9999,0
5012,0.000003,0.000000,0.314606,0.9998,0.7235,0.9997,0
5013,0.000003,0.000000,0.319521,0.9999,0.7309,0.9999,0
5014,0.000005,0.000000,0.314601,0.9998,0.7268,0.9997,0
5015,0.000008,0.000000,0.314607,0.9998,0.7297,0.9997,0
5016,0.000000,0.000000,0.314603,0.9998,0.7289,0.9997,0
5017,0.000000,0.000000,0.314604,0.9998,0.7277,0.9997,0
5018,0.000000,0.000000,0.314604,0.9998,0.7268,0.9997,0
5019,0.000000,0.000000,0.314604,0.9998,0.7258,0.9997,0
5020,0.000000,0.000000,0.314604,0.9998,0.7249,0.9997,0
5021,0.000000,0.000000,0.314604,0.9998,0.7239,0.9997,0
5022,0.000000,0.000000,0.314603,0.9998,0.7230,0.9997,0
5023,0.000003,0.000000,0.319478,0.9999,0.7256,0.9999,0
5024,0.000000,0.000000,0.314598,0.9998,0.7236,0.9997,0
5025,0.000001,0.000000,0.319466,0.9999,0.7297,0.9999,0
5026,0.000002,0.000000,0.314591,0.9998,0.7268,0.9997,0
5027,0.000006,0.000000,0.314595,0.9998,0.7292,0.9997,0
5028,0.000000,0.000000,0.314591,0.9998,0.7283,0.9997,0
5029,0.000000,0.000000,0.314591,0.9998,0.7272,0.9997,0
5030,0.000000,0.000000,0.314592,0.9998,0.7262,0.9997,0
5031,0.000000,0.000000,0.314591,0.9998,0.7253,0.9997,0
5032,0.000000,0.000000,0.314591,0.9998,0.7243,0.9997,0
5033,0.000000,0.000000,0.314590,0.9998,0.7234,0.9997,0
5034,0.000001,0.000000,0.319435,0.9999,0.7268,0.9999,0
5035,0.000003,0.000000,0.314584,0.9998,0.7232,0.9997,0
5036,0.000004,0.000000,0.319422,0.9999,0.7309,0.9999,0
5037,0.000005,0.000000,0.314578,0.9998,0.7266,0.9997,0
5038,0.000008,0.000000,0.314584,0.9998,0.7296,0.9997,0
5039,0.000000,0.000000,0.314580,0.9998,0.7288,0.9997,0
5040,0.000000,0.000000,0.314580,0.9998,0.7276,0.9997,0
5041,0.000000,0.000000,0.314581,0.9998,0.7266,0.9997,0
5042,0.000000,0.000000,0.314581,0.9998,0.7257,0.9997,0
5043,0.000000,0.000000,0.314581,0.9998,0.7247,0.9997,0
5044,0.000000,0.000000,0.314580,0.9998,0.7238,0.9997,0
5045,0.000003,0.000000,0.319381,0.9999,0.7263,0.9999,0
5046,0.000000,0.000000,0.314575,0.9998,0.7245,0.9997,0
5047,0.000005,0.000000,0.314577,0.9998,0.7265,0.9997,0
5048,0.000000,0.000000,0.314573,0.9998,0.7255,0.9997,0
5049,0.000000,0.000000,0.314573,0.9998,0.7244,0.9997,0
5050,0.000000,0.000000,0.314572,0.9998,0.7235,0.9997,0
5051,0.000001,0.000000,0.319367,0.9999,0.7273,0.9999,0
5052,0.000005,0.000000,0.314566,0.9998,0.7230,0.9997,0
5053,0.000007,0.000000,0.319349,0.9999,0.7315,0.9999,0
5054,0.000009,0.000000,0.314561,0.9998,0.7263,0.9997,0
5055,0.000010,0.000000,0.314569,0.9998,0.7297,0.9997,0
5056,0.000000,0.000000,0.314565,0.9998,0.7289,0.9997,0
5057,0.000000,0.000000,0.314565,0.9998,0.7277,0.9997,0
5058,0.000000,0.000000,0.314566,0.9998,0.7268,0.9997,0
5059,0.000000,0.000000,0.314566,0.9998,0.7258,0.9997,0
5060,0.000000,0.000000,0.314566,0.9998,0.7249,0.9997,0
5061,0.000000,0.000000,0.314566,0.9998,0.7239,0.9997,0
5062,0.000000,0.000000,0.314565,0.9998,0.7230,0.9997,0
5063,0.000003,0.000000,0.319296,0.9999,0.7254,0.9999,0
5064,0.000000,0.000000,0.314560,0.9998,0.7238,0.9997,0
5065,0.000000,0.000000,0.319287,0.9999,0.7296,0.9999,0
5066,0.000001,0.000000,0.314555,0.9998,0.7270,0.9997,0
5067,0.000005,0.000000,0.314559,0.9998,0.7292,0.9997,0
5068,0.000000,0.000000,0.314556,0.9998,0.7283,0.9997,0
5069,0.000000,0.000000,0.314556,0.9998,0.7272,0.9997,0
5070,0.000000,0.000000,0.314557,0.9998,0.7262,0.9997,0
5071,0.000000,0.000000,0.314557,0.9998,0.7253,0.9997,0
5072,0.000000,0.000000,0.314557,0.9998,0.7243,0.9997,0
5073,0.000000,0.000000,0.314556,0.9998,0.7234,0.9997,0
5074,0.000001,0.000000,0.319245,0.9999,0.7268,0.9999,0
5075,0.000003,0.000000,0.314550,0.9998,0.7232,0.9997,0
5076,0.000004,0.000000,0.319234,0.9999,0.7309,0.9999,0
5077,0.000006,0.000000,0.314544,0.9998,0.7265,0.9997,0
5078,0.000008,0.000000,0.314549,0.9998,0.7296,0.9997,0
5079,0.000000,0.000000,0.314545,0.9998,0.7288,0.9997,0
5080,0.000000,0.000000,0.314545,0.9998,0.7276,0.9997,0
5081,0.000000,0.000000,0.314545,0.9998,0.7266,0.9997,0
5082,0.000000,0.000000,0.314545,0.9998,0.7257,0.9997,0
5083,0.000000,0.000000,0.314544,0.9998,0.7247,0.9997,0
5084,0.000000,0.000000,0.314543,0.9998,0.7238,0.9997,0
5085,0.000003,0.000000,0.319210,0.9999,0.7263,0.9999,0
5086,0.000000,0.000000,0.314538,0.9998,0.7245,0.9997,0
5087,0.000005,0.000000,0.314540,0.9998,0.7265,0.9997,0
5088,0.000000,0.000000,0.314536,0.9998,0.7255,0.9997,0
5089,0.000000,0.000000,0.314535,0.9998,0.7244,0.9997,0
5090,0.000000,0.000000,0.314535,0.9998,0.7235,0.9997,0
5091,0.000001,0.000000,0.319200,0.9999,0.7273,0.9999,0
5092,0.000006,0.000000,0.314529,0.9998,0.7230,0.9997,0
5093,0.000007,0.000000,0.319183,0.9999,0.7315,0.9999,0
5094,0.000009,0.000000,0.314524,0.9998,0.7263,0.9997,0
5095,0.000010,0.000000,0.314531,0.9998,0.7297,0.9997,0
5096,0.000000,0.000000,0.314527,0.9998,0.7289,0.9997,0
5097,0.000000,0.000000,0.314528,0.9998,0.7277,0.9997,0
5098,0.000000,0.000000,0.314528,0.9998,0.7268,0.9997,0
5099,0.000000,0.000000,0.314529,0.9998,0.7258,0.9997,0
5100,0.000000,0.000000,0.314528,0.9998,0.7249,0.9997,0
5101,0.000000,0.000000,0.314528,0.9998,0.7239,0.9997,0
5102,0.000000,0.000000,0.314527,0.9998,0.7230,0.9997,0
5103,0.000003,0.000000,0.319135,0.9999,0.7254,0.9999,0
5104,0.000000,0.000000,0.314523,0.9998,0.7238,0.9997,0
5105,0.000004,0.000000,0.314524,0.9998,0.7257,0.9997,0
5106,0.000000,0.000000,0.314520,0.9998,0.7247,0.9997,0
5107,0.000000,0.000000,0.314520,0.9998,0.7236,0.9997,0
5108,0.000001,0.000000,0.319125,0.9999,0.7272,0.9999,0
5109,0.000004,0.000000,0.314515,0.9998,0.7234,0.9997,0
5110,0.000005,0.000000,0.319106,0.9999,0.7315,0.9999,0
5111,0.000008,0.000000,0.314510,0.9998,0.7265,0.9997,0
5112,0.000010,0.000000,0.314517,0.9998,0.7298,0.9997,0
5113,0.000000,0.000000,0.314514,0.9998,0.7291,0.9997,0
5114,0.000000,0.000000,0.314514,0.9998,0.7279,0.9997,0
5115,0.000000,0.000000,0.314515,0.9998,0.7269,0.9997,0
5116,0.000000,0.000000,0.314515,0.9998,0.7260,0.9997,0
5117,0.000000,0.000000,0.314515,0.9998,0.7250,0.9997,0
5118,0.000000,0.000000,0.314515,0.9998,0.7241,0.9997,0
5119,0.000000,0.000000,0.314514,0.9998,0.7231,0.9997,0
5120,0.000002,0.000000,0.319053,0.9999,0.7261,0.9999,0
5121,0.000002,0.000000,0.314509,0.9998,0.7234,0.9997,0
5122,0.000002,0.000000,0.319044,0.9999,0.7302,0.9999,0
5123,0.000003,0.000000,0.314503,0.9998,0.7267,0.9997,0
5124,0.000007,0.000000,0.314507,0.9998,0.7293,0.9997,0
5125,0.000000,0.000000,0.314503,0.9998,0.7285,0.9997,0
5126,0.000000,0.000000,0.314503,0.9998,0.7273,0.9997,0
5127,0.000000,0.000000,0.314504,0.9998,0.7264,0.9997,0
5128,0.000000,0.000000,0.314503,0.9998,0.7254,0.9997,0
5129,0.000000,0.000000,0.314503,0.9998,0.7245,0.9997,0
5130,0.000000,0.000000,0.314502,0.9998,0.7235,0.9997,0
5131,0.000002,0.000000,0.319021,0.9999,0.7263,0.9999,0
5132,0.000001,0.000000,0.314497,0.9998,0.7240,0.9997,0
5133,0.000005,0.000000,0.314499,0.9998,0.7262,0.9997,0
5134,0.000000,0.000000,0.314495,0.9998,0.7253,0.9997,0
5135,0.000000,0.000000,0.314495,0.9998,0.7242,0.9997,0
5136,0.000000,0.000000,0.314494,0.9998,0.7232,0.9997,0
5137,0.000000,0.000000,0.319008,0.9999,0.7274,0.9999,0
5138,0.000008,0.000000,0.314488,0.9998,0.7224,0.9997,0
5139,0.000009,0.000000,0.318991,0.9999,0.7315,0.9999,0
5140,0.000011,0.000000,0.314483,0.9998,0.7258,0.9998,0
5141,0.000011,0.000000,0.314491,0.9998,0.7295,0.9997,0
5142,0.000000,0.000000,0.314486,0.9998,0.7287,0.9997,0
5143,0.000000,0.000000,0.314487,0.9998,0.7275,0.9997,0
5144,0.000000,0.000000,0.314487,0.9998,0.7265,0.9997,0
5145,0.000000,0.000000,0.314487,0.9998,0.7256,0.9997,0
5146,0.000000,0.000000,0.314487,0.9998,0.7246,0.9997,0
5147,0.000000,0.000000,0.314486,0.9998,0.7237,0.9997,0
5148,0.000004,0.000000,0.318955,0.9999,0.7257,0.9999,0
5149,0.000000,0.000000,0.314483,0.9998,0.7248,0.9997,0
5150,0.000003,0.000000,0.314483,0.9998,0.7264,0.9997,0
5151,0.000000,0.000000,0.314480,0.9998,0.7254,0.9997,0
5152,0.000000,0.000000,0.314480,0.9998,0.7243,0.9997,0
5153,0.000000,0.000000,0.314480,0.9998,0.7234,0.9997,0
5154,0.000001,0.000000,0.318936,0.9999,0.7268,0.9999,0
5155,0.000003,0.000000,0.314475,0.9998,0.7233,0.9997,0
5156,0.000004,0.000000,0.318922,0.9999,0.7311,0.9999,0
5157,0.000007,0.000000,0.314470,0.9998,0.7264,0.9998,0
5158,0.000009,0.000000,0.314476,0.9998,0.7296,0.9997,0
5159,0.000000,0.000000,0.314473,0.9998,0.7288,0.9997,0
5160,0.000000,0.000000,0.314473,0.9998,0.7276,0.9997,0
5161,0.000000,0.000000,0.314474,0.9998,0.7267,0.9997,0
5162,0.000000,0.000000,0.314474,0.9998,0.7257,0.9997,0
5163,0.000000,0.000000,0.314474,0.9998,0.7248,0.9997,0
5164,0.000000,0.000000,0.314474,0.9998,0.7238,0.9997,0
5165,0.000000,0.000000,0.314473,0.9998,0.7228,0.9997,0
5166,0.000001,0.000000,0.318872,0.9999,0.7260,0.9999,0
5167,0.000002,0.000000,0.314468,0.9998,0.7229,0.9997,0
5168,0.000003,0.000000,0.318863,0.9999,0.7301,0.9999,0
5169,0.000004,0.000000,0.314462,0.9998,0.7263,0.9998,0
5170,0.000007,0.000000,0.314467,0.9998,0.7291,0.9997,0
5171,0.000000,0.000000,0.314463,0.9998,0.7282,0.9997,0
5172,0.000000,0.000000,0.314463,0.9998,0.7271,0.9997,0
5173,0.000000,0.000000,0.314464,0.9998,0.7261,0.9997,0
5174,0.000000,0.000000,0.314464,0.9998,0.7252,0.9997,0
5175,0.000000,0.000000,0.314463,0.9998,0.7242,0.9997,0
5176,0.000000,0.000000,0.314463,0.9998,0.7233,0.9997,0
5177,0.000003,0.000000,0.318834,0.9999,0.7258,0.9999,0
5178,0.000000,0.000000,0.314458,0.9998,0.7240,0.9997,0
5179,0.000005,0.000000,0.314459,0.9998,0.7260,0.9997,0
5180,0.000000,0.000000,0.314456,0.9998,0.7250,0.9997,0
5181,0.000000,0.000000,0.314456,0.9998,0.7239,0.9997,0
5182,0.000000,0.000000,0.314455,0.9998,0.7229,0.9997,0
5183,0.000000,0.000000,0.318824,0.9999,0.7269,0.9999,0
5184,0.000006,0.000000,0.314449,0.9998,0.7223,0.9997,0
5185,0.000008,0.000000,0.318807,0.9999,0.7311,0.9999,0
5186,0.000010,0.000000,0.314445,0.9998,0.7256,0.9998,0
5187,0.000011,0.000000,0.314452,0.9998,0.7292,0.9997,0
5188,0.000000,0.000000,0.314448,0.9998,0.7284,0.9998,0
5189,0.000000,0.000000,0.314448,0.9998,0.7272,0.9998,0
5190,0.000000,0.000000,0.314449,0.9998,0.7263,0.9997,0
5191,0.000000,0.000000,0.314449,0.9998,0.7253,0.9997,0
5192,0.000000,0.000000,0.314449,0.9998,0.7244,0.9997,0
5193,0.000000,0.000000,0.314449,0.9998,0.7234,0.9997,0
5194,0.000003,0.000000,0.318764,0.9999,0.7257,0.9999,0
5195,0.000000,0.000000,0.314445,0.9998,0.7243,0.9997,0
5196,0.000004,0.000000,0.314446,0.9998,0.7261,0.9997,0
5197,0.000000,0.000000,0.314443,0.9998,0.7251,0.9997,0
5198,0.000000,0.000000,0.314443,0.9998,0.7240,0.9997,0
5199,0.000000,0.000000,0.314443,0.9998,0.7231,0.9997,0
5200,0.000001,0.000000,0.318747,0.9999,0.7267,0.9999,0
5201,0.000004,0.000000,0.314437,0.9998,0.7228,0.9997,0
5202,0.000005,0.000000,0.318735,0.9999,0.7310,0.9999,0
5203,0.000008,0.000000,0.314432,0.9998,0.7260,0.9998,0
5204,0.000009,0.000000,0.314438,0.9998,0.7293,0.9997,0
5205,0.000000,0.000000,0.314434,0.9998,0.7285,0.9998,0
5206,0.000000,0.000000,0.314434,0.9998,0.7273,0.9998,0
5207,0.000000,0.000000,0.314434,0.9998,0.7264,0.9998,0
5208,0.000000,0.000000,0.314434,0.9998,0.7255,0.9997,0
