step,loss,confidence_level,fatigue_level
5710,0.000000,0.9998,0.7839
5711,0.000000,0.9993,0.7639
5712,0.000000,0.9998,0.7839
5713,0.000000,0.9993,0.7639
5714,0.000000,0.9998,0.7839
5715,0.000000,0.9993,0.7639
5716,0.000000,0.9998,0.7839
5717,0.000000,0.9993,0.7639
5718,0.000000,0.9998,0.7839
5719,0.000000,0.9993,0.7639
5720,0.000000,0.9998,0.7839
5721,0.000000,0.9993,0.7639
5722,0.000000,0.9998,0.7839
5723,0.000000,0.9993,0.7639
5724,0.000000,0.9998,0.7839
5725,0.000000,0.9993,0.7639
5726,0.000000,0.9998,0.7839
5727,0.000000,0.9993,0.7639
5728,0.000000,0.9998,0.7839
5729,0.000000,0.9993,0.7639
5730,0.000000,0.9998,0.7839
5731,0.000000,0.9993,0.7639
5732,0.000000,0.9998,0.7839
5733,0.000000,0.9993,0.7640
5734,0.000000,0.9998,0.7839
5735,0.000000,0.9993,0.7640
5736,0.000000,0.9998,0.7840
5737,0.000000,0.9993,0.7640
5738,0.000000,0.9998,0.7840
5739,0.000000,0.9993,0.7640
5740,0.000000,0.9998,0.7840
5741,0.000000,0.9993,0.7640
5742,0.000000,0.9998,0.7840
5743,0.000000,0.9993,0.7640
5744,0.000000,0.9998,0.7840
5745,0.000000,0.9993,0.7640
5746,0.000000,0.9998,0.7840
5747,0.000000,0.9993,0.7640
5748,0.000000,0.9998,0.7840
5749,0.000000,0.9993,0.7640
5750,0.000000,0.9998,0.7840
5751,0.000000,0.9993,0.7640
5752,0.000000,0.9998,0.7840
5753,0.000000,0.9993,0.7640
5754,0.000000,0.9998,0.7840
5755,0.000000,0.9993,0.7640
5756,0.000000,0.9998,0.7840
5757,0.000000,0.9993,0.7640
5758,0.000000,0.9998,0.7840
5759,0.000000,0.9993,0.7640
5760,0.000000,0.9998,0.7840
5761,0.000000,0.9993,0.7640
5762,0.000000,0.9998,0.7840
5763,0.000000,0.9993,0.7640
5764,0.000000,0.9998,0.7840
5765,0.000000,0.9993,0.7640
5766,0.000000,0.9998,0.7840
5767,0.000000,0.9993,0.7640
5768,0.000000,0.9998,0.7840
5769,0.000000,0.9993,0.7640
5770,0.000000,0.9998,0.7840
5771,0.000000,0.9993,0.7640
5772,0.000000,0.9998,0.7840
5773,0.000000,0.9993,0.7640
5774,0.000000,0.9998,0.7840
5775,0.000000,0.9993,0.7640
5776,0.000000,0.9998,0.7840
5777,0.000000,0.9993,0.7640
5778,0.000000,0.9998,0.7840
5779,0.000000,0.9993,0.7640
5780,0.000000,0.9998,0.7840
5781,0.000000,0.9993,0.7640
5782,0.000000,0.9998,0.7840
5783,0.000000,0.9993,0.7640
5784,0.000000,0.9998,0.7840
5785,0.000000,0.9993,0.7640
5786,0.000000,0.9998,0.7840
5787,0.000000,0.9993,0.7640
5788,0.000000,0.9998,0.7840
5789,0.000000,0.9993,0.7640
5790,0.000000,0.9998,0.7840
5791,0.000000,0.9993,0.7640
5792,0.000000,0.9998,0.7840
5793,0.000000,0.9993,0.7640
5794,0.000000,0.9998,0.7840
5795,0.000000,0.9993,0.7640
5796,0.000000,0.9998,0.7840
5797,0.000000,0.9993,0.7640
5798,0.000000,0.9998,0.7840
5799,0.000000,0.9993,0.7640
5800,0.000000,0.9998,0.7840
5801,0.000000,0.9993,0.7640
5802,0.000000,0.9998,0.7840
5803,0.000000,0.9993,0.7640
5804,0.000000,0.9998,0.7840
5805,0.000000,0.9993,0.7640
5806,0.000000,0.9998,0.7840
5807,0.000000,0.9993,0.7640
5808,0.000000,0.9998,0.7840
5809,0.000000,0.9993,0.7640
5810,0.000000,0.9998,0.7840
5811,0.000000,0.9993,0.7640
5812,0.000000,0.9998,0.7840
5813,0.000000,0.9993,0.7640
5814,0.000000,0.9998,0.7840
5815,0.000000,0.9993,0.7640
5816,0.000000,0.9998,0.7840
5817,0.000000,0.9993,0.7640
5818,0.000000,0.9998,0.7840
5819,0.000000,0.9993,0.7640
5820,0.000000,0.9998,0.7840
5821,0.000000,0.9994,0.7640
5822,0.000000,0.9998,0.7840
5823,0.000000,0.9994,0.7640
5824,0.000000,0.9998,0.7840
5825,0.000000,0.9994,0.7640
5826,0.000000,0.9998,0.7840
5827,0.000000,0.9994,0.7640
5828,0.000000,0.9998,0.7840
5829,0.000000,0.9994,0.7640
5830,0.000000,0.9998,0.7840
5831,0.000000,0.9994,0.7640
5832,0.000000,0.9998,0.7840
5833,0.000000,0.9994,0.7640
5834,0.000000,0.9998,0.7840
5835,0.000000,0.9994,0.7640
5836,0.000000,0.9998,0.7840
5837,0.000000,0.9994,0.7640
5838,0.000000,0.9998,0.7840
5839,0.000000,0.9994,0.7640
5840,0.000000,0.9998,0.7840
5841,0.000000,0.9994,0.7640
5842,0.000000,0.9998,0.7840
5843,0.000000,0.9994,0.7640
5844,0.000000,0.9998,0.7840
5845,0.000000,0.9994,0.7640
5846,0.000000,0.9998,0.7840
5847,0.000000,0.9994,0.7640
5848,0.000000,0.9998,0.7840
5849,0.000000,0.9994,0.7640
5850,0.000000,0.9998,0.7840
5851,0.000000,0.9994,0.7640
5852,0.000000,0.9998,0.7840
5853,0.000000,0.9994,0.7640
5854,0.000000,0.9998,0.7840
5855,0.000000,0.9994,0.7640
5856,0.000000,0.9998,0.7840
5857,0.000000,0.9994,0.7640
5858,0.000000,0.9998,0.7840
5859,0.000000,0.9994,0.7640
5860,0.000000,0.9998,0.7840
5861,0.000000,0.9994,0.7640
5862,0.000000,0.9998,0.7840
5863,0.000000,0.9994,0.7640
5864,0.000000,0.9998,0.7840
5865,0.000000,0.9994,0.7640
5866,0.000000,0.9998,0.7840
5867,0.000000,0.9994,0.7640
5868,0.000000,0.9998,0.7840
5869,0.000000,0.9994,0.7640
5870,0.000000,0.9998,0.7840
5871,0.000000,0.9994,0.7640
5872,0.000000,0.9998,0.7840
5873,0.000000,0.9994,0.7640
5874,0.000000,0.9998,0.7840
5875,0.000000,0.9994,0.7640
5876,0.000000,0.9998,0.7840
5877,0.000000,0.9994,0.7640
5878,0.000000,0.9998,0.7840
5879,0.000000,0.9994,0.7640
5880,0.000000,0.9998,0.7840
5881,0.000000,0.9994,0.7640
5882,0.000000,0.9998,0.7840
5883,0.000000,0.9994,0.7640
5884,0.000000,0.9998,0.7840
5885,0.000000,0.9994,0.7640
5886,0.000000,0.9998,0.7840
5887,0.000000,0.9994,0.7640
5888,0.000000,0.9998,0.7840
5889,0.000000,0.9994,0.7640
5890,0.000000,0.9998,0.7840
5891,0.000000,0.9994,0.7640
5892,0.000000,0.9998,0.7840
5893,0.000000,0.9994,0.7640
5894,0.000000,0.9998,0.7840
5895,0.000000,0.9994,0.7640
5896,0.000000,0.9998,0.7840
5897,0.000000,0.9994,0.7640
5898,0.000000,0.9998,0.7840
5899,0.000000,0.9994,0.7640
5900,0.000000,0.9998,0.7840
5901,0.000000,0.9994,0.7640
5902,0.000000,0.9998,0.7840
5903,0.000000,0.9994,0.7640
5904,0.000000,0.9998,0.7840
5905,0.000000,0.9994,0.7640
5906,0.000000,0.9998,0.7840
5907,0.000000,0.9994,0.7640
5908,0.000000,0.9998,0.7840
5909,0.000000,0.9994,0.7640
5910,0.000000,0.9998,0.7840
5911,0.000000,0.9994,0.7640
5912,0.000000,0.9998,0.7840
5913,0.000000,0.9994,0.7640
5914,0.000000,0.9998,0.7840
5915,0.000000,0.9994,0.7640
5916,0.000000,0.9998,0.7840
5917,0.000000,0.9994,0.7640
5918,0.000000,0.9998,0.7840
5919,0.000000,0.9994,0.7640
5920,0.000000,0.9998,0.7840
5921,0.000000,0.9994,0.7640
5922,0.000000,0.9998,0.7840
5923,0.000000,0.9994,0.7640
5924,0.000000,0.9998,0.7840
5925,0.000000,0.9994,0.7640
5926,0.000000,0.9998,0.7840
5927,0.000000,0.9994,0.7640
5928,0.000000,0.9998,0.7840
5929,0.000000,0.9994,0.7640
5930,0.000000,0.9998,0.7840
5931,0.000000,0.9994,0.7640
5932,0.000000,0.9998,0.7840
5933,0.000000,0.9994,0.7640
5934,0.000000,0.9998,0.7840
5935,0.000000,0.9994,0.7640
5936,0.000000,0.9998,0.7840
5937,0.000000,0.9994,0.7640
5938,0.000000,0.9998,0.7840
5939,0.000000,0.9994,0.7640
5940,0.000000,0.9998,0.7840
5941,0.000000,0.9994,0.7640
5942,0.000000,0.9998,0.7840
5943,0.000000,0.9994,0.7640
5944,0.000000,0.9998,0.7840
5945,0.000000,0.9994,0.7640
5946,0.000000,0.9998,0.7840
5947,0.000000,0.9994,0.7640
5948,0.000000,0.9998,0.7840
5949,0.000000,0.9994,0.7640
5950,0.000000,0.9998,0.7840
5951,0.000000,0.9994,0.7640
5952,0.000000,0.9998,0.7840
5953,0.000000,0.9994,0.7640
5954,0.000000,0.9998,0.7840
5955,0.000000,0.9994,0.7640
5956,0.000000,0.9998,0.7840
5957,0.000000,0.9994,0.7640
5958,0.000000,0.9998,0.7840
5959,0.000000,0.9994,0.7640
5960,0.000000,0.9998,0.7840
5961,0.000000,0.9994,0.7640
5962,0.000000,0.9998,0.7840
5963,0.000000,0.9994,0.7640
5964,0.000000,0.9998,0.7840
5965,0.000000,0.9994,0.7640
5966,0.000000,0.9998,0.7840
5967,0.000000,0.9994,0.7640
5968,0.000000,0.9998,0.7840
5969,0.000000,0.9994,0.7640
5970,0.000000,0.9998,0.7840
5971,0.000000,0.9994,0.7640
5972,0.000000,0.9998,0.7840
5973,0.000000,0.9994,0.7640
5974,0.000000,0.9998,0.7840
5975,0.000000,0.9994,0.7640
5976,0.000000,0.9998,0.7840
5977,0.000000,0.9994,0.7640
5978,0.000000,0.9998,0.7840
5979,0.000000,0.9994,0.7640
5980,0.000000,0.9998,0.7840
5981,0.000000,0.9994,0.7640
5982,0.000000,0.9998,0.7840
5983,0.000000,0.9994,0.7640
5984,0.000000,0.9998,0.7840
5985,0.000000,0.9994,0.7640
5986,0.000000,0.9998,0.7840
5987,0.000000,0.9994,0.7640
5988,0.000000,0.9998,0.7840
5989,0.000000,0.9994,0.7640
5990,0.000000,0.9998,0.7840
5991,0.000000,0.9994,0.7640
5992,0.000000,0.9998,0.7840
5993,0.000000,0.9994,0.7640
5994,0.000000,0.9998,0.7840
5995,0.000000,0.9994,0.7640
5996,0.000000,0.9998,0.7840
5997,0.000000,0.9994,0.7640
5998,0.000000,0.9998,0.7840
5999,0.000000,0.9994,0.7640
6000,0.000000,0.9998,0.7840
6001,0.000000,0.9994,0.7640
6002,0.000000,0.9998,0.7840
6003,0.000000,0.9994,0.7640
6004,0.000000,0.9998,0.7840
6005,0.000000,0.9994,0.7640
6006,0.000000,0.9998,0.7840
6007,0.000000,0.9994,0.7640
6008,0.000000,0.9998,0.7840
6009,0.000000,0.9994,0.7640
6010,0.000000,0.9998,0.7840
6011,0.000000,0.9994,0.7640
6012,0.000000,0.9998,0.7840
6013,0.000000,0.9994,0.7640
6014,0.000000,0.9998,0.7840
6015,0.000000,0.9994,0.7640
6016,0.000000,0.9998,0.7840
6017,0.000000,0.9994,0.7640
6018,0.000000,0.9998,0.7840
6019,0.000000,0.9994,0.7640
6020,0.000000,0.9998,0.7840
6021,0.000000,0.9994,0.7640
6022,0.000000,0.9998,0.7840
6023,0.000000,0.9994,0.7640
6024,0.000000,0.9998,0.7840
6025,0.000000,0.9994,0.7640
6026,0.000000,0.9998,0.7840
6027,0.000000,0.9994,0.7640
6028,0.000000,0.9999,0.7840
6029,0.000000,0.9994,0.7640
6030,0.000000,0.9999,0.7840
6031,0.000000,0.9994,0.7640
6032,0.000000,0.9999,0.7840
6033,0.000000,0.9994,0.7640
6034,0.000000,0.9999,0.7840
6035,0.000000,0.9994,0.7640
6036,0.000000,0.9999,0.7840
6037,0.000000,0.9994,0.7640
6038,0.000000,0.9999,0.7840
6039,0.000000,0.9994,0.7640
6040,0.000000,0.9999,0.7840
6041,0.000000,0.9994,0.7640
6042,0.000000,0.9999,0.7840
6043,0.000000,0.9994,0.7640
6044,0.000000,0.9999,0.7840
6045,0.000000,0.9994,0.7640
6046,0.000000,0.9999,0.7840
6047,0.000000,0.9994,0.7640
6048,0.000000,0.9999,0.7840
6049,0.000000,0.9994,0.7640
6050,0.000000,0.9999,0.7840
6051,0.000000,0.9994,0.7640
6052,0.000000,0.9999,0.7840
6053,0.000000,0.9994,0.7640
6054,0.000000,0.9999,0.7840
6055,0.000000,0.9994,0.7640
6056,0.000000,0.9999,0.7840
6057,0.000000,0.9994,0.7640
6058,0.000000,0.9999,0.7840
6059,0.000000,0.9994,0.7640
6060,0.000000,0.9999,0.7840
6061,0.000000,0.9994,0.7640
6062,0.000000,0.9999,0.7840
6063,0.000000,0.9994,0.7640
6064,0.000000,0.9999,0.7840
6065,0.000000,0.9994,0.7640
6066,0.000000,0.9999,0.7840
6067,0.000000,0.9994,0.7640
6068,0.000000,0.9999,0.7840
6069,0.000000,0.9994,0.7640
6070,0.000000,0.9999,0.7840
6071,0.000000,0.9994,0.7640
6072,0.000000,0.9999,0.7840
6073,0.000000,0.9994,0.7640
6074,0.000000,0.9999,0.7840
6075,0.000000,0.9994,0.7640
6076,0.000000,0.9999,0.7840
6077,0.000000,0.9994,0.7640
6078,0.000000,0.9999,0.7840
6079,0.000000,0.9994,0.7640
6080,0.000000,0.9999,0.7840
6081,0.000000,0.9994,0.7640
6082,0.000000,0.9999,0.7840
6083,0.000000,0.9994,0.7640
6084,0.000000,0.9999,0.7840
6085,0.000000,0.9994,0.7640
6086,0.000000,0.9999,0.7840
6087,0.000000,0.9994,0.7640
6088,0.000000,0.9999,0.7840
6089,0.000000,0.9994,0.7640
6090,0.000000,0.9999,0.7840
6091,0.000000,0.9994,0.7640
6092,0.000000,0.9999,0.7840
6093,0.000000,0.9994,0.7640
6094,0.000000,0.9999,0.7840
6095,0.000000,0.9994,0.7640
6096,0.000000,0.9999,0.7840
6097,0.000000,0.9994,0.7640
6098,0.000000,0.9999,0.7840
6099,0.000000,0.9994,0.7640
6100,0.000000,0.9999,0.7840
6101,0.000000,0.9994,0.7640
6102,0.000000,0.9999,0.7840
6103,0.000000,0.9994,0.7640
6104,0.000000,0.9999,0.7840
6105,0.000000,0.9994,0.7640
6106,0.000000,0.9999,0.7840
6107,0.000000,0.9994,0.7640
6108,0.000000,0.9999,0.7840
6109,0.000000,0.9994,0.7640
6110,0.000000,0.9999,0.7840
6111,0.000000,0.9994,0.7640
6112,0.000000,0.9999,0.7840
6113,0.000000,0.9994,0.7640
6114,0.000000,0.9999,0.7840
6115,0.000000,0.9994,0.7640
6116,0.000000,0.9999,0.7840
6117,0.000000,0.9994,0.7640
6118,0.000000,0.9999,0.7840
6119,0.000000,0.9994,0.7640
6120,0.000000,0.9999,0.7840
6121,0.000000,0.9994,0.7640
6122,0.000000,0.9999,0.7840
6123,0.000000,0.9994,0.7640
6124,0.000000,0.9999,0.7840
6125,0.000000,0.9994,0.7640
6126,0.000000,0.9999,0.7840
6127,0.000000,0.9994,0.7640
6128,0.000000,0.9999,0.7840
6129,0.000000,0.9994,0.7640
6130,0.000000,0.9999,0.7840
6131,0.000000,0.9994,0.7640
6132,0.000000,0.9999,0.7840
6133,0.000000,0.9994,0.7640
6134,0.000000,0.9999,0.7840
6135,0.000000,0.9994,0.7640
6136,0.000000,0.9999,0.7840
6137,0.000000,0.9994,0.7640
6138,0.000000,0.9999,0.7840
6139,0.000000,0.9994,0.7640
6140,0.000000,0.9999,0.7840
6141,0.000000,0.9994,0.7640
6142,0.000000,0.9999,0.7840
6143,0.000000,0.9994,0.7640
6144,0.000000,0.9999,0.7840
6145,0.000000,0.9994,0.7640
6146,0.000000,0.9999,0.7840
6147,0.000000,0.9994,0.7640
6148,0.000000,0.9999,0.7840
6149,0.000000,0.9994,0.7640
6150,0.000000,0.9999,0.7840
6151,0.000000,0.9994,0.7640
6152,0.000000,0.9999,0.7840
6153,0.000000,0.9994,0.7640
6154,0.000000,0.9999,0.7840
6155,0.000000,0.9994,0.7640
6156,0.000000,0.9999,0.7840
6157,0.000000,0.9994,0.7640
6158,0.000000,0.9999,0.7840
6159,0.000000,0.9994,0.7640
6160,0.000000,0.9999,0.7840
6161,0.000000,0.9994,0.7640
6162,0.000000,0.9999,0.7840
6163,0.000000,0.9994,0.7640
6164,0.000000,0.9999,0.7840
6165,0.000000,0.9994,0.7640
6166,0.000000,0.9999,0.7840
6167,0.000000,0.9994,0.7640
6168,0.000000,0.9999,0.7840
6169,0.000000,0.9994,0.7640
6170,0.000000,0.9999,0.7840
6171,0.000000,0.9994,0.7640
6172,0.000000,0.9999,0.7840
6173,0.000000,0.9994,0.7640
6174,0.000000,0.9999,0.7840
6175,0.000000,0.9994,0.7640
6176,0.000000,0.9999,0.7840
6177,0.000000,0.9994,0.7640
6178,0.000000,0.9999,0.7840
6179,0.000000,0.9995,0.7640
6180,0.000000,0.9999,0.7840
6181,0.000000,0.9995,0.7640
6182,0.000000,0.9999,0.7840
6183,0.000000,0.9995,0.7640
6184,0.000000,0.9999,0.7840
6185,0.000000,0.9995,0.7640
6186,0.000000,0.9999,0.7840
6187,0.000000,0.9995,0.7640
6188,0.000000,0.9999,0.7840
6189,0.000000,0.9995,0.7640
6190,0.000000,0.9999,0.7840
6191,0.000000,0.9995,0.7640
6192,0.000000,0.9999,0.7840
6193,0.000000,0.9995,0.7640
6194,0.000000,0.9999,0.7840
6195,0.000000,0.9995,0.7640
6196,0.000000,0.9999,0.7840
6197,0.000000,0.9995,0.7640
6198,0.000000,0.9999,0.7840
6199,0.000000,0.9995,0.7640
6200,0.000000,0.9999,0.7840
6201,0.000000,0.9995,0.7640
6202,0.000000,0.9999,0.7840
6203,0.000000,0.9995,0.7640
6204,0.000000,0.9999,0.7840
6205,0.000000,0.9995,0.7640
6206,0.000000,0.9999,0.7840
6207,0.000000,0.9995,0.7640
6208,0.000000,0.9999,0.7840
6209,0.000000,0.9995,0.7640
6210,0.000000,0.9999,0.7840
6211,0.000000,0.9995,0.7640
6212,0.000000,0.9999,0.7840
6213,0.000000,0.9995,0.7640
6214,0.000000,0.9999,0.7840
6215,0.000000,0.9995,0.7640
6216,0.000000,0.9999,0.7840
6217,0.000000,0.9995,0.7640
6218,0.000000,0.9999,0.7840
6219,0.000000,0.9995,0.7640
6220,0.000000,0.9999,0.7840
6221,0.000000,0.9995,0.7640
6222,0.000000,0.9999,0.7840
6223,0.000000,0.9995,0.7640
6224,0.000000,0.9999,0.7840
6225,0.000000,0.9995,0.7640
6226,0.000000,0.9999,0.7840
6227,0.000000,0.9995,0.7640
6228,0.000000,0.9999,0.7840
6229,0.000000,0.9995,0.7640
6230,0.000000,0.9999,0.7840
6231,0.000000,0.9995,0.7640
6232,0.000000,0.9999,0.7840
6233,0.000000,0.9995,0.7640
6234,0.000000,0.9999,0.7840
6235,0.000000,0.9995,0.7640
6236,0.000000,0.9999,0.7840
6237,0.000000,0.9995,0.7640
6238,0.000000,0.9999,0.7840
6239,0.000000,0.9995,0.7640
6240,0.000000,0.9999,0.7840
6241,0.000000,0.9995,0.7640
6242,0.000000,0.9999,0.7840
6243,0.000000,0.9995,0.7640
6244,0.000000,0.9999,0.7840
6245,0.000000,0.9995,0.7640
6246,0.000000,0.9999,0.7840
6247,0.000000,0.9995,0.7640
6248,0.000000,0.9999,0.7840
6249,0.000000,0.9995,0.7640
6250,0.000000,0.9999,0.7840
6251,0.000000,0.9995,0.7640
6252,0.000000,0.9999,0.7840
6253,0.000000,0.9995,0.7640
6254,0.000000,0.9999,0.7840
6255,0.000000,0.9995,0.7640
6256,0.000000,0.9999,0.7840
6257,0.000000,0.9995,0.7640
6258,0.000000,0.9999,0.7840
6259,0.000000,0.9995,0.7640
6260,0.000000,0.9999,0.7840
6261,0.000000,0.9995,0.7640
6262,0.000000,0.9999,0.7840
6263,0.000000,0.9995,0.7640
6264,0.000000,0.9999,0.7840
6265,0.000000,0.9995,0.7640
6266,0.000000,0.9999,0.7840
6267,0.000000,0.9995,0.7640
6268,0.000000,0.9999,0.7840
6269,0.000000,0.9995,0.7640
6270,0.000000,0.9999,0.7840
6271,0.000000,0.9995,0.7640
6272,0.000000,0.9999,0.7840
6273,0.000000,0.9995,0.7640
6274,0.000000,0.9999,0.7840
6275,0.000000,0.9995,0.7640
6276,0.000000,0.9999,0.7840
6277,0.000000,0.9995,0.7640
6278,0.000000,0.9999,0.7840
6279,0.000000,0.9995,0.7640
6280,0.000000,0.9999,0.7840
6281,0.000000,0.9995,0.7640
6282,0.000000,0.9999,0.7840
6283,0.000000,0.9995,0.7640
6284,0.000000,0.9999,0.7840
6285,0.000000,0.9995,0.7640
6286,0.000000,0.9999,0.7840
6287,0.000000,0.9995,0.7640
6288,0.000000,0.9999,0.7840
6289,0.000000,0.9995,0.7640
6290,0.000000,0.9999,0.7840
6291,0.000000,0.9995,0.7640
6292,0.000000,0.9999,0.7840
6293,0.000000,0.9995,0.7640
6294,0.000000,0.9999,0.7840
6295,0.000000,0.9995,0.7640
6296,0.000000,0.9999,0.7840
6297,0.000000,0.9995,0.7640
6298,0.000000,0.9999,0.7840
6299,0.000000,0.9995,0.7640
6300,0.000000,0.9999,0.7840
6301,0.000000,0.9995,0.7640
6302,0.000000,0.9999,0.7840
6303,0.000000,0.9995,0.7640
6304,0.000000,0.9999,0.7840
6305,0.000000,0.9995,0.7640
6306,0.000000,0.9999,0.7840
6307,0.000000,0.9995,0.7640
6308,0.000000,0.9999,0.7840
6309,0.000000,0.9995,0.7640
6310,0.000000,0.9999,0.7840
6311,0.000000,0.9995,0.7640
6312,0.000000,0.9999,0.7840
6313,0.000000,0.9995,0.7640
6314,0.000000,0.9999,0.7840
6315,0.000000,0.9995,0.7640
6316,0.000000,0.9999,0.7840
6317,0.000000,0.9995,0.7640
6318,0.000000,0.9999,0.7840
6319,0.000000,0.9995,0.7640
6320,0.000000,0.9999,0.7840
6321,0.000000,0.9995,0.7640
6322,0.000000,0.9999,0.7840
6323,0.000000,0.9995,0.7640
6324,0.000000,0.9999,0.7840
6325,0.000000,0.9995,0.7640
6326,0.000000,0.9999,0.7840
6327,0.000000,0.9995,0.7640
6328,0.000000,0.9999,0.7840
6329,0.000000,0.9995,0.7640
6330,0.000000,0.9999,0.7840
6331,0.000000,0.9995,0.7641
6332,0.000000,0.9999,0.7840
6333,0.000000,0.9995,0.7641
6334,0.000000,0.9999,0.7841
6335,0.000000,0.9995,0.7641
6336,0.000000,0.9999,0.7841
6337,0.000000,0.9995,0.7641
6338,0.000000,0.9999,0.7841
6339,0.000000,0.9995,0.7641
6340,0.000000,0.9999,0.7841
6341,0.000000,0.9995,0.7641
6342,0.000000,0.9999,0.7841
6343,0.000000,0.9995,0.7641
6344,0.000000,0.9999,0.7841
6345,0.000000,0.9995,0.7641
6346,0.000000,0.9999,0.7841
6347,0.000000,0.9995,0.7641
6348,0.000000,0.9999,0.7841
6349,0.000000,0.9995,0.7641
6350,0.000000,0.9999,0.7841
6351,0.000000,0.9995,0.7641
6352,0.000000,0.9999,0.7841
6353,0.000000,0.9995,0.7641
6354,0.000000,0.9999,0.7841
6355,0.000000,0.9995,0.7641
6356,0.000000,0.9999,0.7841
6357,0.000000,0.9995,0.7641
6358,0.000000,0.9999,0.7841
6359,0.000000,0.9995,0.7641
6360,0.000000,0.9999,0.7841
6361,0.000000,0.9995,0.7641
6362,0.000000,0.9999,0.7841
6363,0.000000,0.9995,0.7641
6364,0.000000,0.9999,0.7841
6365,0.000000,0.9995,0.7641
6366,0.000000,0.9999,0.7841
6367,0.000000,0.9995,0.7641
6368,0.000000,0.9999,0.7841
6369,0.000000,0.9995,0.7641
6370,0.000000,0.9999,0.7841
6371,0.000000,0.9995,0.7641
6372,0.000000,0.9999,0.7841
6373,0.000000,0.9995,0.7641
6374,0.000000,0.9999,0.7841
6375,0.000000,0.9995,0.7641
6376,0.000000,0.9999,0.7841
6377,0.000000,0.9995,0.7641
6378,0.000000,0.9999,0.7841
6379,0.000000,0.9995,0.7641
6380,0.000000,0.9999,0.7841
6381,0.000000,0.9995,0.7641
6382,0.000000,0.9999,0.7841
6383,0.000000,0.9995,0.7641
6384,0.000000,0.9999,0.7841
6385,0.000000,0.9995,0.7641
6386,0.000000,0.9999,0.7841
6387,0.000000,0.9995,0.7641
6388,0.000000,0.9999,0.7841
6389,0.000000,0.9995,0.7641
6390,0.000000,0.9999,0.7841
6391,0.000000,0.9995,0.7641
6392,0.000000,0.9999,0.7841
6393,0.000000,0.9995,0.7641
6394,0.000000,0.9999,0.7841
6395,0.000000,0.9995,0.7641
6396,0.000000,0.9999,0.7841
6397,0.000000,0.9995,0.7641
6398,0.000000,0.9999,0.7841
6399,0.000000,0.9995,0.7641
6400,0.000000,0.9999,0.7841
6401,0.000000,0.9995,0.7641
6402,0.000000,0.9999,0.7841
6403,0.000000,0.9995,0.7641
6404,0.000000,0.9999,0.7841
6405,0.000000,0.9995,0.7641
6406,0.000000,0.9999,0.7841
6407,0.000000,0.9995,0.7641
6408,0.000000,0.9999,0.7841
6409,0.000000,0.9995,0.7641
6410,0.000000,0.9999,0.7841
6411,0.000000,0.9995,0.7641
6412,0.000000,0.9999,0.7841
6413,0.000000,0.9995,0.7641
6414,0.000000,0.9999,0.7841
6415,0.000000,0.9995,0.7641
6416,0.000000,0.9999,0.7841
6417,0.000000,0.9995,0.7641
6418,0.000000,0.9999,0.7841
6419,0.000000,0.9995,0.7641
6420,0.000000,0.9999,0.7841
6421,0.000000,0.9995,0.7641
6422,0.000000,0.9999,0.7841
6423,0.000000,0.9995,0.7641
6424,0.000000,0.9999,0.7841
6425,0.000000,0.9995,0.7641
6426,0.000000,0.9999,0.7841
6427,0.000000,0.9995,0.7641
6428,0.000000,0.9999,0.7841
6429,0.000000,0.9995,0.7641
6430,0.000000,0.9999,0.7841
6431,0.000000,0.9995,0.7641
6432,0.000000,0.9999,0.7841
6433,0.000000,0.9995,0.7641
6434,0.000000,0.9999,0.7841
6435,0.000000,0.9995,0.7641
6436,0.000000,0.9999,0.7841
6437,0.000000,0.9995,0.7641
6438,0.000000,0.9999,0.7841
6439,0.000000,0.9995,0.7641
6440,0.000000,0.9999,0.7841
6441,0.000000,0.9995,0.7641
6442,0.000000,0.9999,0.7841
6443,0.000000,0.9995,0.7641
6444,0.000000,0.9999,0.7841
6445,0.000000,0.9995,0.7641
6446,0.000000,0.9999,0.7841
6447,0.000000,0.9995,0.7641
6448,0.000000,0.9999,0.7841
6449,0.000000,0.9995,0.7641
6450,0.000000,0.9999,0.7841
6451,0.000000,0.9995,0.7641
6452,0.000000,0.9999,0.7841
6453,0.000000,0.9995,0.7641
6454,0.000000,0.9999,0.7841
6455,0.000000,0.9995,0.7641
6456,0.000000,0.9999,0.7841
6457,0.000000,0.9995,0.7641
6458,0.000000,0.9999,0.7841
6459,0.000000,0.9995,0.7641
6460,0.000000,0.9999,0.7841
6461,0.000000,0.9995,0.7641
6462,0.000000,0.9999,0.7841
6463,0.000000,0.9995,0.7641
6464,0.000000,0.9999,0.7841
6465,0.000000,0.9995,0.7641
6466,0.000000,0.9999,0.7841
6467,0.000000,0.9995,0.7641
6468,0.000000,0.9999,0.7841
6469,0.000000,0.9995,0.7641
6470,0.000000,0.9999,0.7841
6471,0.000000,0.9995,0.7641
6472,0.000000,0.9999,0.7841
6473,0.000000,0.9995,0.7641
6474,0.000000,0.9999,0.7841
6475,0.000000,0.9995,0.7641
6476,0.000000,0.9999,0.7841
6477,0.000000,0.9995,0.7641
6478,0.000000,0.9999,0.7841
6479,0.000000,0.9995,0.7641
6480,0.000000,0.9999,0.7841
6481,0.000000,0.9995,0.7641
6482,0.000000,0.9999,0.7841
6483,0.000000,0.9995,0.7641
6484,0.000000,0.9999,0.7841
6485,0.000000,0.9995,0.7641
